Organism A,Organism B,Ancestor age,Rate
Anas carolinensis,Aythya marila,22607500,4521500.0
Anas carolinensis,Anser albifrons,23725000,4745000.0
Anas carolinensis,Lophodytes cucullatus,13507425,4502475.0
Anas carolinensis,Mergus serrator,19045000,6348333.333333333
Anas carolinensis,Cygnus atratus,18934500,2366812.5
Anas carolinensis,Aythya collaris,22607500,4521500.0
Anas carolinensis,Aythya americana,22607500,4521500.0
Anas carolinensis,Melanitta nigra,22607500,7535833.333333333
Anas carolinensis,Rattus norvegicus,316350000,7030000.0
Anas carolinensis,Condylura cristata,316350000,7908750.0
Anas carolinensis,Oryctolagus cuniculus,316350000,6730851.063829787
Anas carolinensis,Scalopus aquaticus,316350000,3101470.588235294
Anas carolinensis,Branta canadensis,20305000,3384166.6666666665
Anas carolinensis,Macaca mulatta,316350000,7715853.658536585
Anas carolinensis,Loxodonta africana,316350000,6877173.9130434785
Anas carolinensis,Histrionicus histrionicus,296233250,98744416.66666667
Anas carolinensis,Somateria mollissima,22607500,7535833.333333333
Anas carolinensis,Spatula clypeata,2883175,2883175.0
Anas carolinensis,Branta bernicla,20305000,3384166.6666666665
Anas carolinensis,Bucephala albeola,22607500,7535833.333333333
Anas carolinensis,Mergus merganser,19045000,6348333.333333333
Anas carolinensis,Melanitta fusca,22607500,7535833.333333333
Anas carolinensis,Bucephala clangula,22607500,7535833.333333333
Anas carolinensis,Melanitta perspicillata,22607500,7535833.333333333
Anas carolinensis,Aythya valisineria,22607500,4521500.0
Columba livia,Homo sapiens,316350000,5751818.181818182
Columba livia,Equus burchelli,316350000,5751818.181818182
Columba livia,Capra hircus,316350000,5751818.181818182
Columba livia,Equus grevyi,316350000,5751818.181818182
Columba livia,Equus asinus,316350000,5751818.181818182
Columba livia,Pongo pygmaeus,316350000,5858333.333333333
Columba livia,Aythya affinis,105150000,3004285.714285714
Columba livia,Aythya marila,105150000,3004285.714285714
Columba livia,Anser albifrons,105150000,3004285.714285714
Columba livia,Anas acuta,105150000,3004285.714285714
Columba livia,Lophodytes cucullatus,105150000,3004285.714285714
Columba livia,Mergus serrator,105150000,3004285.714285714
Columba livia,Cygnus atratus,105150000,3004285.714285714
Columba livia,Aythya collaris,105150000,3004285.714285714
Columba livia,Aythya americana,105150000,3004285.714285714
Columba livia,Melanitta nigra,105150000,3004285.714285714
Columba livia,Rattus norvegicus,316350000,5186065.573770491
Columba livia,Condylura cristata,316350000,6327000.0
Columba livia,Oryctolagus cuniculus,316350000,5454310.344827586
Columba livia,Scalopus aquaticus,316350000,3101470.588235294
Columba livia,Branta canadensis,105150000,3004285.714285714
Columba livia,Macaca mulatta,316350000,5858333.333333333
Columba livia,Loxodonta africana,316350000,5361864.406779661
Columba livia,Histrionicus histrionicus,296233250,8463807.142857144
Columba livia,Somateria mollissima,105150000,3004285.714285714
Columba livia,Spatula clypeata,105150000,3092647.0588235296
Columba livia,Branta bernicla,105150000,3004285.714285714
Columba livia,Bucephala albeola,105150000,3004285.714285714
Columba livia,Mergus merganser,105150000,3004285.714285714
Columba livia,Melanitta fusca,105150000,3004285.714285714
Columba livia,Bucephala clangula,105150000,3004285.714285714
Columba livia,Melanitta perspicillata,105150000,3004285.714285714
Columba livia,Aythya valisineria,105150000,3004285.714285714
Columba livia,Anas carolinensis,105150000,3004285.714285714
Mareca americana,Homo sapiens,316350000,7532142.857142857
Mareca americana,Equus burchelli,316350000,7532142.857142857
Mareca americana,Capra hircus,316350000,7189772.7272727275
Mareca americana,Equus grevyi,316350000,7715853.658536585
Mareca americana,Equus asinus,316350000,7715853.658536585
Mareca americana,Pongo pygmaeus,316350000,7532142.857142857
Mareca americana,Aythya affinis,22607500,4521500.0
Mareca americana,Aythya marila,22607500,4521500.0
Mareca americana,Anser albifrons,23725000,4745000.0
Mareca americana,Lophodytes cucullatus,13507425,4502475.0
Mareca americana,Mergus serrator,19045000,6348333.333333333
Mareca americana,Cygnus atratus,18934500,2366812.5
Mareca americana,Aythya collaris,22607500,4521500.0
Mareca americana,Aythya americana,22607500,4521500.0
Mareca americana,Melanitta nigra,22607500,7535833.333333333
Mareca americana,Rattus norvegicus,316350000,7030000.0
Mareca americana,Condylura cristata,316350000,7908750.0
Mareca americana,Oryctolagus cuniculus,316350000,6730851.063829787
Mareca americana,Scalopus aquaticus,316350000,3101470.588235294
Mareca americana,Branta canadensis,20305000,3384166.6666666665
Mareca americana,Macaca mulatta,316350000,7715853.658536585
Mareca americana,Loxodonta africana,316350000,6877173.9130434785
Mareca americana,Histrionicus histrionicus,296233250,98744416.66666667
Mareca americana,Somateria mollissima,22607500,7535833.333333333
Mareca americana,Spatula clypeata,4466500,4466500.0
Mareca americana,Branta bernicla,20305000,3384166.6666666665
Mareca americana,Bucephala albeola,22607500,7535833.333333333
Mareca americana,Mergus merganser,19045000,6348333.333333333
Mareca americana,Melanitta fusca,22607500,7535833.333333333
Mareca americana,Bucephala clangula,22607500,7535833.333333333
Mareca americana,Melanitta perspicillata,22607500,7535833.333333333
Mareca americana,Aythya valisineria,22607500,4521500.0
Mareca americana,Columba livia,105150000,3004285.714285714
Aix sponsa,Homo sapiens,316350000,7356976.7441860465
Aix sponsa,Equus burchelli,316350000,7356976.7441860465
Aix sponsa,Capra hircus,316350000,7030000.0
Aix sponsa,Equus grevyi,316350000,7532142.857142857
Aix sponsa,Equus asinus,316350000,7532142.857142857
Aix sponsa,Pongo pygmaeus,316350000,7356976.7441860465
Aix sponsa,Aythya affinis,11425000,2856250.0
Aix sponsa,Aythya marila,11425000,2856250.0
Aix sponsa,Anser albifrons,12542500,2508500.0
Aix sponsa,Anas acuta,14532500,4844166.666666667
Aix sponsa,Lophodytes cucullatus,2324925,581231.25
Aix sponsa,Mergus serrator,7862500,1965625.0
Aix sponsa,Cygnus atratus,7752000,861333.3333333334
Aix sponsa,Aythya collaris,11425000,2856250.0
Aix sponsa,Aythya americana,11425000,2856250.0
Aix sponsa,Melanitta nigra,11425000,2856250.0
Aix sponsa,Rattus norvegicus,316350000,6877173.9130434785
Aix sponsa,Condylura cristata,316350000,7715853.658536585
Aix sponsa,Oryctolagus cuniculus,316350000,6730851.063829787
Aix sponsa,Scalopus aquaticus,316350000,3101470.588235294
Aix sponsa,Branta canadensis,9122500,1520416.6666666667
Aix sponsa,Macaca mulatta,316350000,7532142.857142857
Aix sponsa,Loxodonta africana,316350000,6877173.9130434785
Aix sponsa,Histrionicus histrionicus,296233250,74058312.5
Aix sponsa,Somateria mollissima,11425000,2856250.0
Aix sponsa,Spatula clypeata,14532500,3633125.0
Aix sponsa,Branta bernicla,9122500,1520416.6666666667
Aix sponsa,Bucephala albeola,11425000,2856250.0
Aix sponsa,Mergus merganser,7862500,1965625.0
Aix sponsa,Melanitta fusca,11425000,2856250.0
Aix sponsa,Bucephala clangula,11425000,2856250.0
Aix sponsa,Melanitta perspicillata,11425000,2856250.0
Aix sponsa,Aythya valisineria,11425000,2856250.0
Aix sponsa,Anas carolinensis,14532500,4844166.666666667
Aix sponsa,Columba livia,105150000,2841891.891891892
Aix sponsa,Mareca americana,14532500,4844166.666666667
Tadorna tadornoides,Homo sapiens,316350000,7532142.857142857
Tadorna tadornoides,Equus burchelli,316350000,7532142.857142857
Tadorna tadornoides,Capra hircus,316350000,7189772.7272727275
Tadorna tadornoides,Equus grevyi,316350000,7715853.658536585
Tadorna tadornoides,Equus asinus,316350000,7715853.658536585
Tadorna tadornoides,Pongo pygmaeus,316350000,7532142.857142857
Tadorna tadornoides,Aythya affinis,10472000,2618000.0
Tadorna tadornoides,Aythya marila,10472000,2618000.0
Tadorna tadornoides,Anser albifrons,11589500,2897375.0
Tadorna tadornoides,Anas acuta,13579500,4526500.0
Tadorna tadornoides,Lophodytes cucullatus,1371925,685962.5
Tadorna tadornoides,Mergus serrator,6909500,3454750.0
Tadorna tadornoides,Cygnus atratus,6799000,1133166.6666666667
Tadorna tadornoides,Aythya collaris,10472000,2618000.0
Tadorna tadornoides,Aythya americana,10472000,2618000.0
Tadorna tadornoides,Melanitta nigra,10472000,5236000.0
Tadorna tadornoides,Rattus norvegicus,316350000,7030000.0
Tadorna tadornoides,Condylura cristata,316350000,7908750.0
Tadorna tadornoides,Oryctolagus cuniculus,316350000,6877173.9130434785
Tadorna tadornoides,Scalopus aquaticus,316350000,3101470.588235294
Tadorna tadornoides,Branta canadensis,8169500,2723166.6666666665
Tadorna tadornoides,Macaca mulatta,316350000,7715853.658536585
Tadorna tadornoides,Loxodonta africana,316350000,7030000.0
Tadorna tadornoides,Histrionicus histrionicus,296233250,148116625.0
Tadorna tadornoides,Somateria mollissima,10472000,5236000.0
Tadorna tadornoides,Spatula clypeata,13579500,3394875.0
Tadorna tadornoides,Branta bernicla,8169500,2723166.6666666665
Tadorna tadornoides,Bucephala albeola,10472000,5236000.0
Tadorna tadornoides,Mergus merganser,6909500,3454750.0
Tadorna tadornoides,Melanitta fusca,10472000,5236000.0
Tadorna tadornoides,Bucephala clangula,10472000,5236000.0
Tadorna tadornoides,Melanitta perspicillata,10472000,5236000.0
Tadorna tadornoides,Aythya valisineria,10472000,2618000.0
Tadorna tadornoides,Anas carolinensis,13579500,4526500.0
Tadorna tadornoides,Columba livia,105150000,3004285.714285714
Tadorna tadornoides,Mareca americana,13579500,4526500.0
Tadorna tadornoides,Aix sponsa,2397000,599250.0
Cygnus columbianus,Homo sapiens,316350000,7715853.658536585
Cygnus columbianus,Equus burchelli,316350000,7908750.0
Cygnus columbianus,Capra hircus,316350000,7715853.658536585
Cygnus columbianus,Equus grevyi,316350000,8111538.461538462
Cygnus columbianus,Equus asinus,316350000,8111538.461538462
Cygnus columbianus,Pongo pygmaeus,316350000,7715853.658536585
Cygnus columbianus,Aythya affinis,15827000,1978375.0
Cygnus columbianus,Aythya marila,15827000,1978375.0
Cygnus columbianus,Anser albifrons,16944500,2824083.3333333335
Cygnus columbianus,Anas acuta,18934500,2704928.5714285714
Cygnus columbianus,Lophodytes cucullatus,6726925,1121154.1666666667
Cygnus columbianus,Mergus serrator,12264500,2044083.3333333333
Cygnus columbianus,Cygnus atratus,2267675,323953.5714285714
Cygnus columbianus,Aythya collaris,15827000,1978375.0
Cygnus columbianus,Aythya americana,15827000,1978375.0
Cygnus columbianus,Melanitta nigra,15827000,2637833.3333333335
Cygnus columbianus,Rattus norvegicus,316350000,7189772.7272727275
Cygnus columbianus,Condylura cristata,316350000,7908750.0
Cygnus columbianus,Oryctolagus cuniculus,316350000,7030000.0
Cygnus columbianus,Scalopus aquaticus,316350000,3132178.217821782
Cygnus columbianus,Branta canadensis,13524500,2704900.0
Cygnus columbianus,Macaca mulatta,316350000,7908750.0
Cygnus columbianus,Loxodonta africana,316350000,7356976.7441860465
Cygnus columbianus,Histrionicus histrionicus,296233250,49372208.333333336
Cygnus columbianus,Somateria mollissima,15827000,2637833.3333333335
Cygnus columbianus,Spatula clypeata,18934500,3155750.0
Cygnus columbianus,Branta bernicla,13524500,2704900.0
Cygnus columbianus,Bucephala albeola,15827000,2637833.3333333335
Cygnus columbianus,Mergus merganser,12264500,2044083.3333333333
Cygnus columbianus,Melanitta fusca,15827000,2637833.3333333335
Cygnus columbianus,Bucephala clangula,15827000,2637833.3333333335
Cygnus columbianus,Melanitta perspicillata,15827000,2637833.3333333335
Cygnus columbianus,Aythya valisineria,15827000,1978375.0
Cygnus columbianus,Anas carolinensis,18934500,2704928.5714285714
Cygnus columbianus,Columba livia,105150000,3092647.0588235296
Cygnus columbianus,Mareca americana,18934500,2704928.5714285714
Cygnus columbianus,Aix sponsa,7752000,969000.0
Cygnus columbianus,Tadorna tadornoides,6799000,1133166.6666666667
Dendrocygna autumnalis,Homo sapiens,316350000,7030000.0
Dendrocygna autumnalis,Equus burchelli,316350000,7189772.7272727275
Dendrocygna autumnalis,Capra hircus,316350000,7532142.857142857
Dendrocygna autumnalis,Equus grevyi,316350000,7356976.7441860465
Dendrocygna autumnalis,Equus asinus,316350000,7356976.7441860465
Dendrocygna autumnalis,Pongo pygmaeus,316350000,7356976.7441860465
Dendrocygna autumnalis,Aythya affinis,18850000,2094444.4444444445
Dendrocygna autumnalis,Aythya marila,18850000,2094444.4444444445
Dendrocygna autumnalis,Anser albifrons,19967500,2495937.5
Dendrocygna autumnalis,Anas acuta,21957500,2195750.0
Dendrocygna autumnalis,Lophodytes cucullatus,9749925,1392846.4285714286
Dendrocygna autumnalis,Mergus serrator,15287500,2183928.5714285714
Dendrocygna autumnalis,Cygnus atratus,15177000,1686333.3333333333
Dendrocygna autumnalis,Aythya collaris,18850000,2094444.4444444445
Dendrocygna autumnalis,Aythya americana,18850000,2094444.4444444445
Dendrocygna autumnalis,Melanitta nigra,18850000,2692857.1428571427
Dendrocygna autumnalis,Rattus norvegicus,316350000,6590625.0
Dendrocygna autumnalis,Condylura cristata,316350000,7908750.0
Dendrocygna autumnalis,Oryctolagus cuniculus,316350000,6730851.063829787
Dendrocygna autumnalis,Scalopus aquaticus,316350000,3071359.223300971
Dendrocygna autumnalis,Branta canadensis,16547500,2757916.6666666665
Dendrocygna autumnalis,Macaca mulatta,316350000,7532142.857142857
Dendrocygna autumnalis,Loxodonta africana,316350000,7030000.0
Dendrocygna autumnalis,Histrionicus histrionicus,296233250,42319035.71428572
Dendrocygna autumnalis,Somateria mollissima,18850000,2692857.1428571427
Dendrocygna autumnalis,Spatula clypeata,21957500,1996136.3636363635
Dendrocygna autumnalis,Branta bernicla,16547500,2757916.6666666665
Dendrocygna autumnalis,Bucephala albeola,18850000,2692857.1428571427
Dendrocygna autumnalis,Mergus merganser,15287500,2183928.5714285714
Dendrocygna autumnalis,Melanitta fusca,18850000,2692857.1428571427
Dendrocygna autumnalis,Bucephala clangula,18850000,2692857.1428571427
Dendrocygna autumnalis,Melanitta perspicillata,18850000,2692857.1428571427
Dendrocygna autumnalis,Aythya valisineria,18850000,2094444.4444444445
Dendrocygna autumnalis,Anas carolinensis,21957500,2195750.0
Dendrocygna autumnalis,Columba livia,105150000,3004285.714285714
Dendrocygna autumnalis,Mareca americana,21957500,2195750.0
Dendrocygna autumnalis,Aix sponsa,10775000,1077500.0
Dendrocygna autumnalis,Tadorna tadornoides,9822000,1403142.857142857
Dendrocygna autumnalis,Cygnus columbianus,15177000,1686333.3333333333
Cygnus buccinator,Homo sapiens,316350000,7715853.658536585
Cygnus buccinator,Equus burchelli,316350000,7908750.0
Cygnus buccinator,Capra hircus,316350000,7715853.658536585
Cygnus buccinator,Equus grevyi,316350000,8111538.461538462
Cygnus buccinator,Equus asinus,316350000,8111538.461538462
Cygnus buccinator,Pongo pygmaeus,316350000,7715853.658536585
Cygnus buccinator,Aythya affinis,10275000,1284375.0
Cygnus buccinator,Aythya marila,10275000,1284375.0
Cygnus buccinator,Anser albifrons,11392500,1898750.0
Cygnus buccinator,Anas acuta,13382500,1911785.7142857143
Cygnus buccinator,Lophodytes cucullatus,1174925,195820.83333333334
Cygnus buccinator,Mergus serrator,6712500,1118750.0
Cygnus buccinator,Cygnus atratus,6602000,943142.8571428572
Cygnus buccinator,Aythya collaris,10275000,1284375.0
Cygnus buccinator,Aythya americana,10275000,1284375.0
Cygnus buccinator,Melanitta nigra,10275000,1712500.0
Cygnus buccinator,Rattus norvegicus,316350000,7189772.7272727275
Cygnus buccinator,Condylura cristata,316350000,7908750.0
Cygnus buccinator,Oryctolagus cuniculus,316350000,7030000.0
Cygnus buccinator,Scalopus aquaticus,316350000,3132178.217821782
Cygnus buccinator,Branta canadensis,7972500,1594500.0
Cygnus buccinator,Macaca mulatta,316350000,7908750.0
Cygnus buccinator,Loxodonta africana,316350000,7356976.7441860465
Cygnus buccinator,Histrionicus histrionicus,296233250,49372208.333333336
Cygnus buccinator,Somateria mollissima,10275000,1712500.0
Cygnus buccinator,Spatula clypeata,13382500,2230416.6666666665
Cygnus buccinator,Branta bernicla,7972500,1594500.0
Cygnus buccinator,Bucephala albeola,10275000,1712500.0
Cygnus buccinator,Mergus merganser,6712500,1118750.0
Cygnus buccinator,Melanitta fusca,10275000,1712500.0
Cygnus buccinator,Bucephala clangula,10275000,1712500.0
Cygnus buccinator,Melanitta perspicillata,10275000,1712500.0
Cygnus buccinator,Aythya valisineria,10275000,1284375.0
Cygnus buccinator,Anas carolinensis,13382500,1911785.7142857143
Cygnus buccinator,Columba livia,105150000,3092647.0588235296
Cygnus buccinator,Mareca americana,13382500,1911785.7142857143
Cygnus buccinator,Aix sponsa,2200000,275000.0
Cygnus buccinator,Tadorna tadornoides,1247000,207833.33333333334
Cygnus buccinator,Dendrocygna autumnalis,9625000,1069444.4444444445
Anas platyrhynchos,Homo sapiens,316350000,7532142.857142857
Anas platyrhynchos,Equus burchelli,316350000,7532142.857142857
Anas platyrhynchos,Capra hircus,316350000,7189772.7272727275
Anas platyrhynchos,Equus grevyi,316350000,7715853.658536585
Anas platyrhynchos,Equus asinus,316350000,7715853.658536585
Anas platyrhynchos,Pongo pygmaeus,316350000,7532142.857142857
Anas platyrhynchos,Aythya affinis,22607500,4521500.0
Anas platyrhynchos,Aythya marila,22607500,4521500.0
Anas platyrhynchos,Anser albifrons,23725000,4745000.0
Anas platyrhynchos,Lophodytes cucullatus,13507425,4502475.0
Anas platyrhynchos,Mergus serrator,19045000,6348333.333333333
Anas platyrhynchos,Cygnus atratus,18934500,2366812.5
Anas platyrhynchos,Aythya collaris,22607500,4521500.0
Anas platyrhynchos,Aythya americana,22607500,4521500.0
Anas platyrhynchos,Melanitta nigra,22607500,7535833.333333333
Anas platyrhynchos,Rattus norvegicus,316350000,7030000.0
Anas platyrhynchos,Condylura cristata,316350000,7908750.0
Anas platyrhynchos,Oryctolagus cuniculus,316350000,6730851.063829787
Anas platyrhynchos,Scalopus aquaticus,316350000,3101470.588235294
Anas platyrhynchos,Branta canadensis,20305000,3384166.6666666665
Anas platyrhynchos,Macaca mulatta,316350000,7715853.658536585
Anas platyrhynchos,Loxodonta africana,316350000,6877173.9130434785
Anas platyrhynchos,Histrionicus histrionicus,296233250,98744416.66666667
Anas platyrhynchos,Somateria mollissima,22607500,7535833.333333333
Anas platyrhynchos,Spatula clypeata,4466500,4466500.0
Anas platyrhynchos,Branta bernicla,20305000,3384166.6666666665
Anas platyrhynchos,Bucephala albeola,22607500,7535833.333333333
Anas platyrhynchos,Mergus merganser,19045000,6348333.333333333
Anas platyrhynchos,Melanitta fusca,22607500,7535833.333333333
Anas platyrhynchos,Bucephala clangula,22607500,7535833.333333333
Anas platyrhynchos,Melanitta perspicillata,22607500,7535833.333333333
Anas platyrhynchos,Aythya valisineria,22607500,4521500.0
Anas platyrhynchos,Columba livia,105150000,3004285.714285714
Anas platyrhynchos,Aix sponsa,14532500,4844166.666666667
Anas platyrhynchos,Tadorna tadornoides,13579500,4526500.0
Anas platyrhynchos,Cygnus columbianus,18934500,2704928.5714285714
Anas platyrhynchos,Dendrocygna autumnalis,21957500,2195750.0
Anas platyrhynchos,Cygnus buccinator,13382500,1911785.7142857143
Dendrocygna arborea,Homo sapiens,316350000,7030000.0
Dendrocygna arborea,Equus burchelli,316350000,7189772.7272727275
Dendrocygna arborea,Capra hircus,316350000,7532142.857142857
Dendrocygna arborea,Equus grevyi,316350000,7356976.7441860465
Dendrocygna arborea,Equus asinus,316350000,7356976.7441860465
Dendrocygna arborea,Pongo pygmaeus,316350000,7356976.7441860465
Dendrocygna arborea,Aythya affinis,18850000,2094444.4444444445
Dendrocygna arborea,Aythya marila,18850000,2094444.4444444445
Dendrocygna arborea,Anser albifrons,19967500,2495937.5
Dendrocygna arborea,Anas acuta,21957500,2195750.0
Dendrocygna arborea,Lophodytes cucullatus,9749925,1392846.4285714286
Dendrocygna arborea,Mergus serrator,15287500,2183928.5714285714
Dendrocygna arborea,Cygnus atratus,15177000,1686333.3333333333
Dendrocygna arborea,Aythya collaris,18850000,2094444.4444444445
Dendrocygna arborea,Aythya americana,18850000,2094444.4444444445
Dendrocygna arborea,Melanitta nigra,18850000,2692857.1428571427
Dendrocygna arborea,Rattus norvegicus,316350000,6590625.0
Dendrocygna arborea,Condylura cristata,316350000,7908750.0
Dendrocygna arborea,Oryctolagus cuniculus,316350000,6730851.063829787
Dendrocygna arborea,Scalopus aquaticus,316350000,3071359.223300971
Dendrocygna arborea,Branta canadensis,16547500,2757916.6666666665
Dendrocygna arborea,Macaca mulatta,316350000,7532142.857142857
Dendrocygna arborea,Loxodonta africana,316350000,7030000.0
Dendrocygna arborea,Histrionicus histrionicus,296233250,42319035.71428572
Dendrocygna arborea,Somateria mollissima,18850000,2692857.1428571427
Dendrocygna arborea,Spatula clypeata,21957500,1996136.3636363635
Dendrocygna arborea,Branta bernicla,16547500,2757916.6666666665
Dendrocygna arborea,Bucephala albeola,18850000,2692857.1428571427
Dendrocygna arborea,Mergus merganser,15287500,2183928.5714285714
Dendrocygna arborea,Melanitta fusca,18850000,2692857.1428571427
Dendrocygna arborea,Bucephala clangula,18850000,2692857.1428571427
Dendrocygna arborea,Melanitta perspicillata,18850000,2692857.1428571427
Dendrocygna arborea,Aythya valisineria,18850000,2094444.4444444445
Dendrocygna arborea,Anas carolinensis,21957500,2195750.0
Dendrocygna arborea,Columba livia,105150000,3004285.714285714
Dendrocygna arborea,Mareca americana,21957500,2195750.0
Dendrocygna arborea,Aix sponsa,10775000,1077500.0
Dendrocygna arborea,Tadorna tadornoides,9822000,1403142.857142857
Dendrocygna arborea,Cygnus columbianus,15177000,1686333.3333333333
Dendrocygna arborea,Cygnus buccinator,9625000,1069444.4444444445
Dendrocygna arborea,Anas platyrhynchos,21957500,2195750.0
